Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lower middle income,LMC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.14819376,49.13900771,49.12916008,49.11840374,49.10778817,49.09769433,49.08982859,49.0846474,49.08033404,49.07629329,49.07203795,49.07772971,49.07988971,49.06861227,49.05770071,49.05385056,49.05685305,49.06010982,49.06598351,49.07672494,49.08103536,49.07595077,49.07605762,49.08216147,49.08804974,49.09361524,49.09967828,49.10623568,49.11360504,49.11950595,49.12204767,49.12350636,49.12333487,49.12029223,49.11476964,49.10984327,49.10584663,49.10141199,49.09799768,49.09634698,49.0949115,49.09446637,49.09564955,49.09719601,49.10002113,49.10528901,49.11384008,49.12493463,49.13874777,49.15381291,49.16616886,49.17656913,49.18693286,49.19666804,49.20477225,49.21735953,49.23398642,49.24851907,49.26215055,49.27658596,49.29060443,49.3051912,49.3171904,
Low & middle income,LMY,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.65464661,49.65875217,49.65646655,49.64870641,49.64146165,49.63714709,49.63224434,49.62711342,49.62163367,49.6152543,49.61132672,49.60973007,49.60241212,49.58974011,49.57799244,49.57046994,49.5687824,49.56779854,49.56691746,49.56878324,49.56732586,49.5634472,49.56423334,49.56910306,49.57535836,49.58197356,49.5834791,49.57889089,49.57443514,49.56845447,49.56055197,49.55298803,49.5479011,49.54580953,49.5432963,49.54069037,49.53822955,49.533281,49.52770163,49.52293496,49.5172818,49.51315221,49.51119073,49.5098657,49.50932283,49.51017244,49.51237066,49.51502688,49.5190851,49.5239867,49.52774518,49.53068983,49.53359933,49.53690525,49.53989451,49.54520007,49.55490449,49.56574927,49.57649681,49.58821988,49.60215802,49.61937056,49.63449075,
Lesotho,LSO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,55.94385217,55.79245494,55.6506402,55.51760021,55.39471239,55.28469461,55.19276537,54.84910052,54.26498858,53.71385421,53.20352796,52.733095,52.29903704,51.89749135,51.52237297,51.19587561,50.97168434,50.85562427,50.7935244,50.74420144,50.69881336,50.6566144,50.61599746,50.57487563,50.53325341,50.51571197,50.57919873,50.65944098,50.70175165,50.74198216,50.78068502,50.81778772,50.85512188,50.89595317,50.93800932,50.98100957,51.02506371,51.05580055,51.07318098,51.08680336,51.09379925,51.0948635,51.09339816,51.09285861,51.0944986,51.09900557,51.1093799,51.07758393,51.03297521,51.00850152,50.97004222,50.92573553,50.87627597,50.82878522,50.78735535,50.75540908,50.72961445,50.70701096,50.68700561,50.66922706,50.65946497,50.65874657,50.66858933,
Late-demographic dividend,LTE,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.04974395,50.07065193,50.0754179,50.06613983,50.0581844,50.05143321,50.04079881,50.03261471,50.02273698,50.01046408,50.00449577,49.9969524,49.98382713,49.97182814,49.96232935,49.95579074,49.94982976,49.94295643,49.9358812,49.93262547,49.93002509,49.9246765,49.91801224,49.91098332,49.90485188,49.89643025,49.88432364,49.8691878,49.85315185,49.83568738,49.81937582,49.80455076,49.79056136,49.78056235,49.77257606,49.7659539,49.75887913,49.75047499,49.74272301,49.73461127,49.72319426,49.71532872,49.71231966,49.71039561,49.70936771,49.70596247,49.6951701,49.67746378,49.65807425,49.64169308,49.63293516,49.62820319,49.62207528,49.61719517,49.61449241,49.61130613,49.61228381,49.62076875,49.63267648,49.64925292,49.67453266,49.70371677,49.72528389,
Lithuania,LTU,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.67157866,53.58650252,53.49858982,53.41443079,53.33755786,53.26194514,53.18943838,53.12426369,53.06075488,52.99782619,52.947513,52.91368587,52.89256703,52.87923618,52.87112641,52.87031657,52.87737263,52.88711894,52.89956308,52.91845867,52.93819788,52.95626946,52.97390964,52.98560056,52.99224416,52.99669031,52.98652813,52.96793547,52.95641826,52.95562364,52.96613941,52.99018697,53.03176559,53.09038233,53.16441831,53.23799985,53.30350009,53.36125834,53.41199451,53.46788503,53.53217561,53.60499665,53.68028718,53.74981807,53.81396725,53.87870817,53.94350531,54.00795375,54.05222341,54.05940426,54.04258464,54.00487387,53.94929915,53.87995928,53.79840644,53.70273959,53.59970249,53.48692524,53.36626186,53.25215166,53.15340711,53.07133904,53.03152119,
Luxembourg,LUX,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.60477197,50.6432671,50.68156522,50.71298985,50.7364499,50.77472604,50.82220154,50.86094886,50.89008622,50.91832481,50.96598712,50.93092689,50.80545193,50.78153191,50.83454994,50.87314019,50.91868532,50.97483162,51.02875074,51.09056242,51.15837918,51.21998063,51.29527149,51.35699431,51.36161453,51.35073922,51.3344379,51.29113746,51.22298036,51.12601439,51.00467651,50.89480045,50.83495949,50.80829953,50.81073418,50.82684264,50.82114801,50.79120769,50.72620132,50.65808934,50.67190355,50.70186969,50.68612039,50.6268957,50.53955106,50.49090049,50.4616811,50.44053781,50.39712669,50.32297717,50.25716371,50.16325554,50.05493936,49.97274733,49.91916471,49.8510734,49.78940638,49.75657532,49.72405591,49.70248704,49.68234404,49.67066622,49.6696258,
Latvia,LVA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,55.90625234,55.73353504,55.54481218,55.35268659,55.17159701,55.00254611,54.84010835,54.68270035,54.54308869,54.43138796,54.34167816,54.27577577,54.23465799,54.20869569,54.19661352,54.19714443,54.20483488,54.20914801,54.20835649,54.20628568,54.19754848,54.18564008,54.16763118,54.13893443,54.10481223,54.05825911,54.00044288,53.94215008,53.89173639,53.86353544,53.85788084,53.86813709,53.89872555,53.96009457,54.0519802,54.14572918,54.21576167,54.26213114,54.29687325,54.32993825,54.35952736,54.38671374,54.414688,54.42902584,54.43472621,54.45049318,54.46703205,54.47188097,54.4693761,54.45859288,54.43848054,54.41473991,54.37638413,54.31831674,54.25613327,54.18465779,54.10129133,54.0175726,53.93365468,53.84943297,53.76457788,53.68006835,53.61524134,
"Macao SAR, China",MAC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.19885433,50.18133787,49.95404189,49.74434195,49.55407687,49.37929453,49.21604552,49.05729932,48.89902073,48.73552509,48.56521247,48.50459509,48.5557106,48.60675118,48.65739243,48.70909084,48.75963367,48.80948033,48.85957212,48.91390648,48.97404334,49.14413237,49.43940598,49.74141136,50.01898109,50.27493917,50.50869642,50.7212772,50.91593267,51.09356843,51.25732739,51.39628577,51.48373929,51.54079724,51.59769432,51.65149342,51.70481107,51.75831916,51.81481269,51.88006148,51.94653342,52.00058298,52.02561907,52.02936872,52.03152699,52.03358854,52.03890305,52.04529137,52.04030712,52.03132107,52.02611893,52.04788766,52.14031018,52.27343969,52.40173661,52.52349087,52.6375166,52.74307127,52.84036185,52.93368673,53.02927916,53.06106696,53.07896796,
St. Martin (French part),MAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.00362757,50.91592297,50.86599818,50.77365164,50.70724389,50.68294702,50.61459159,50.51001133,50.44569765,50.46050301,50.4308859,50.39449387,50.42525352,50.44600191,50.44206608,50.390625,50.34802784,50.24540738,50.12912872,50.0792393,50.01286008,49.94348863,49.70414201,49.36317322,49.12399429,48.95634466,48.83733684,48.74598379,48.66253397,48.60662282,48.69698155,48.94209354,49.21301877,49.48541731,49.75493533,50.02208255,50.2907471,50.55803952,50.81781321,51.02924499,51.20229652,51.37065192,51.53080873,51.68655454,51.83350154,51.98493364,52.14580347,52.28595179,52.42114741,52.54345179,52.61670964,52.61072902,52.57869317,52.53795,52.46873316,52.43003998,52.420212,52.42346939,52.44003309,52.45010718,52.45599484,52.45711782,52.46767953,
Morocco,MAR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.08375692,50.06244562,50.04699407,50.03403871,50.02378825,50.01017794,49.99413328,49.97694148,49.95985874,49.94340922,49.92705746,49.91240201,49.92266239,49.95657224,49.99115805,50.02345988,50.05646378,50.07604988,50.0795536,50.0809358,50.07641864,50.07323738,50.07849658,50.07420593,50.06000063,50.04969537,50.04548632,50.04722307,50.05062269,50.05456329,50.05861019,50.06479689,50.07277365,50.08160066,50.09146214,50.08948441,50.07475992,50.05737465,50.03766036,50.0159687,49.99315868,49.97068278,49.95003893,49.93196852,49.92647285,49.92017587,49.89966926,49.87630085,49.85151253,49.82506409,49.79904583,49.77561945,49.75521982,49.73662955,49.71819143,49.69904377,49.68267251,49.66958703,49.65607275,49.64306538,49.64411455,49.65646781,49.67061083,
Monaco,MCO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,55.13602789,55.07828548,55.01673754,54.93717138,54.88008434,54.81713144,54.7460988,54.68837249,54.60585154,54.51308901,54.44169757,54.37626981,54.30913255,54.25065732,54.2079012,54.10593951,53.96555719,53.83354927,53.70767898,53.58873071,53.49756242,53.40859112,53.29126319,53.14632839,53.01158165,52.88992259,52.77844435,52.67118644,52.56694182,52.48354279,52.40528867,52.30663526,52.19523284,52.08870552,52.00140786,51.90585096,51.81752262,51.71421421,51.58496073,51.44779898,51.35992607,51.32536062,51.30920768,51.29347692,51.28427845,51.27096232,51.25425635,51.23652704,51.22089009,51.19903707,51.15136536,51.08557961,51.01729107,50.96683133,50.9360288,50.91947769,50.94008794,50.98261527,51.0059683,51.00718259,50.99127891,50.9840266,50.99125284,
Moldova,MDA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.03953765,54.03383158,54.02397393,54.00978273,53.99184492,53.97362974,53.95241195,53.92841228,53.90452208,53.88051835,53.85423347,53.82448978,53.79011215,53.74902611,53.70095817,53.6546022,53.61073574,53.56669135,53.52481402,53.4857187,53.44968854,53.4187134,53.38800154,53.35889898,53.33008447,53.29533947,53.25641916,53.21235151,53.17111601,53.13396495,53.09152562,53.03800307,52.99165588,52.94939191,52.89372666,52.84375546,52.79564444,52.74286043,52.69822172,52.66497798,52.64545616,52.63660216,52.63106122,52.62636719,52.63339836,52.62999134,52.60475689,52.57798678,52.5481964,52.52087483,52.49873171,52.48233303,52.47247726,52.46586449,52.455355,52.44469071,52.44020151,52.43942316,52.44836062,52.46627181,52.49440248,52.53198916,52.38940103,
Madagascar,MDG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.01664426,49.0497651,49.08030275,49.10884839,49.13467509,49.1587943,49.18208003,49.20335652,49.22438748,49.24549527,49.26388053,49.28142959,49.29789579,49.31236724,49.32749683,49.34378416,49.36116604,49.38005955,49.40040297,49.42114787,49.44159482,49.46177548,49.48142697,49.50040492,49.51846812,49.53579162,49.55236037,49.56972646,49.58849497,49.60663911,49.62390057,49.6403098,49.65597066,49.67160006,49.6879717,49.70614612,49.72558669,49.74127647,49.75112344,49.75594189,49.75636748,49.75431285,49.75252055,49.75248684,49.75597199,49.76120641,49.76574781,49.77262687,49.77963155,49.78524032,49.79096503,49.79779542,49.80554065,49.81540459,49.82573075,49.83294376,49.83956319,49.84668436,49.85376701,49.8620898,49.87303357,49.88549627,49.89746963,
Maldives,MDV,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,45.34097109,45.52218154,45.69924843,45.86383194,46.01890538,46.14693112,46.2456192,46.31576142,46.34163155,46.34897005,46.35557395,46.36409425,46.37911291,46.39395287,46.43597421,46.53172729,46.65351127,46.77519237,46.88415318,46.97428988,47.05283012,47.12636226,47.20122849,47.27750238,47.34093325,47.43700856,47.57206237,47.69651809,47.80024626,47.89365734,47.99317203,48.09433556,48.18346046,48.26455694,48.34279008,48.39160677,48.39581415,48.38053821,48.36411051,48.3501192,48.35030636,48.36317189,48.37144695,48.36992726,48.36248697,48.35416816,47.99730281,47.22569096,46.40810014,45.63928753,44.91599253,44.23539152,43.58864527,42.97553453,42.61574418,42.49234358,42.38484366,42.29386888,42.2235063,42.19635764,42.24338015,42.32774706,42.47356273,
Middle East & North Africa,MEA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.43761252,49.42267869,49.39799121,49.37194055,49.34162443,49.30789577,49.28945155,49.28638756,49.27970569,49.27049113,49.260876,49.24955794,49.23871124,49.23230264,49.22489393,49.20190924,49.16945688,49.12937697,49.08009481,49.03497411,48.99795473,48.93547056,48.89404936,48.89549305,48.89271783,48.88634669,48.88046921,48.87599456,48.86802441,48.85443027,48.85376506,48.84212985,48.81781756,48.79478952,48.7754148,48.76503354,48.75038457,48.72685111,48.71059503,48.70300738,48.69945659,48.69907348,48.69635488,48.68665956,48.67721445,48.64865941,48.57386627,48.47222644,48.3695882,48.2863537,48.24735506,48.23250569,48.21940952,48.21148495,48.20374268,48.16982324,48.1294992,48.1215502,48.13271304,48.15989534,48.22481478,48.29095621,48.32702391,
Mexico,MEX,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.71017332,49.72526342,49.73888592,49.75070855,49.76078702,49.76949431,49.77712647,49.7840428,49.79072759,49.79743769,49.8048611,49.84999232,49.92513181,49.99250836,50.05870135,50.12558296,50.198191,50.25817545,50.30251623,50.34951315,50.39612327,50.44192813,50.48711318,50.5298798,50.57084362,50.61068619,50.65013136,50.68935377,50.72658621,50.76286289,50.79459447,50.82526495,50.85701834,50.88652887,50.91397301,50.94081363,50.96856083,50.99393673,51.01622623,51.03713912,51.05918519,51.06807345,51.06244006,51.05641166,51.05022653,51.04502741,51.04194073,51.04075859,51.04203111,51.04549751,51.0484025,51.04525841,51.0399819,51.03800058,51.03791276,51.04050984,51.04508693,51.05260486,51.06582239,51.08360165,51.12041192,51.18103498,51.22122206,
Marshall Islands,MHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.77065175,48.7804878,48.81308354,48.8228005,48.82248959,48.82670486,48.84005534,48.61937452,47.98819104,47.25721611,46.93979724,47.22447326,47.79540743,48.35827913,48.66279514,48.73368581,48.80560721,48.86206419,48.92278871,48.97417643,49.00275103,48.99003582,48.94847985,48.91174427,48.8741085,48.83219547,48.79463074,48.76549072,48.73989974,48.73521828,48.74367494,48.75140799,48.75351453,48.74959137,48.73796148,48.72786083,48.71939152,48.71079873,48.70212926,48.69784894,48.70537032,48.71629941,48.72284204,48.73102967,48.74437402,48.75867273,48.7732438,48.7804878,48.79775531,48.81607673,48.78875243,48.75875479,48.76348103,48.77122605,48.78319681,48.79781421,48.81334189,48.82700744,48.83776555,48.86201037,48.88858176,48.91082045,48.94512738,
Middle income,MIC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.58770939,49.5920069,49.58999288,49.58233218,49.57510368,49.57096232,49.56618347,49.56112282,49.55572522,49.54941053,49.54568477,49.54442396,49.53688674,49.52361452,49.51169005,49.50447191,49.50340352,49.50308767,49.50271653,49.50520844,49.50449904,49.5011895,49.50248756,49.50768995,49.51417945,49.52135367,49.52335569,49.51880064,49.51411713,49.50802224,49.50014583,49.49287647,49.48804905,49.48564478,49.48229959,49.47899213,49.4761059,49.47062248,49.46420228,49.45823091,49.45189085,49.44771222,49.44586324,49.4448364,49.44478468,49.44614705,49.44883907,49.45195622,49.45658768,49.46211353,49.46642334,49.46994815,49.47343958,49.47724818,49.48060078,49.48646551,49.49713828,49.50897306,49.52041369,49.53279833,49.54769933,49.56605049,49.58179925,
North Macedonia,MKD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.8517473,49.843631,49.78415027,49.70169077,49.64416639,49.59011151,49.54165542,49.50212413,49.47349859,49.45552561,49.44395253,49.42811606,49.41310539,49.40315135,49.39362464,49.38396731,49.37499027,49.36862399,49.3613855,49.35344805,49.34853958,49.34502894,49.33546106,49.32120028,49.30979412,49.3009257,49.28914426,49.27287223,49.25750468,49.24552301,49.24106265,49.23306784,49.28447297,49.41045915,49.51943496,49.49616021,49.43251166,49.43374875,49.43055696,49.50923471,49.66642721,49.82200115,49.91221642,49.93124566,49.9459023,49.96098452,49.9776798,49.99280053,50.00462558,50.01662849,50.02984963,50.04227268,50.05210819,50.06224387,50.07369528,50.08320833,50.09292976,50.10163453,50.10899029,50.11593169,50.12557601,50.14110957,50.15635755,
Mali,MLI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.39305662,49.4342601,49.47382501,49.51057919,49.54322181,49.57594516,49.60741036,49.63553518,49.66208898,49.68687333,49.70968965,49.73053251,49.75248765,49.7770112,49.80341051,49.82935547,49.85151994,49.86923489,49.88307546,49.89259608,49.89594553,49.8924579,49.88518582,49.87287549,49.8570441,49.84053424,49.82240274,49.80532382,49.79087839,49.7739261,49.7554954,49.73721414,49.71784763,49.70280366,49.69025815,49.67298969,49.64749969,49.61994057,49.59475918,49.56891518,49.54364233,49.52296409,49.50928915,49.50133141,49.49675717,49.49419034,49.49242638,49.49057987,49.48811146,49.48546279,49.48368494,49.48275327,49.48108311,49.48133775,49.48364312,49.48595496,49.48740398,49.48839167,49.49169015,49.49498294,49.49906333,49.50580879,49.51303002,
Malta,MLT,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.92608433,51.89902705,51.89505503,51.92043113,51.95067883,51.99738971,52.04732138,52.07324044,52.09350584,52.1116613,52.11214467,52.08426558,52.03584327,51.96699484,51.86251019,51.74004049,51.60522965,51.47267194,51.35250683,51.23808141,51.13598552,51.02891417,50.90352933,50.78276745,50.69202453,50.6473456,50.61986816,50.5894377,50.5667631,50.54822683,50.5377786,50.52784333,50.50984188,50.49741366,50.47244448,50.43119139,50.40504167,50.38177755,50.3555568,50.32968587,50.31937918,50.32537529,50.32900996,50.33999395,50.35518765,50.37517552,50.40065954,50.41897103,50.41763324,50.39277978,50.3289513,50.2258181,50.08571621,49.91189075,49.71071205,49.48103176,49.22696999,48.96526986,48.70724553,48.44778461,48.20862391,47.98727285,47.86999846,
Myanmar,MMR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.90700805,49.90073237,49.89526515,49.8891222,49.88433225,49.8824674,49.8798658,49.87622459,49.87527891,49.87553583,49.87521676,49.87462096,49.87191592,49.87006845,49.8704286,49.86813328,49.86513689,49.86458709,49.86403392,49.86346109,49.8641971,49.86307574,49.861818,49.86158074,49.86194352,49.86248753,49.86462382,49.86857355,49.87252327,49.87714051,49.88098496,49.88554108,49.89061617,49.89755746,49.90776295,49.91896257,49.93242694,49.94886297,49.96708501,49.98586863,50.00238261,50.01831366,50.03341851,50.04810621,50.06203837,50.0740553,50.0832781,50.08944354,50.07803694,50.06763936,50.0752202,50.08421408,50.09511594,50.10571522,50.11688105,50.12925096,50.14199107,50.15479837,50.16845209,50.18249173,50.19733562,50.21631254,50.23456742,
Middle East & North Africa (excluding high income),MNA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.48173515,49.46947,49.4474324,49.42420858,49.39668488,49.36559358,49.3493606,49.34827087,49.34773719,49.34912318,49.35242093,49.35712173,49.36530441,49.37941876,49.39284612,49.39948838,49.40874837,49.41316657,49.40764958,49.40367233,49.40449098,49.36602619,49.34265719,49.36741641,49.38519625,49.40080286,49.42169995,49.44427487,49.46204027,49.47242361,49.47678135,49.47614461,49.47329891,49.46785807,49.46395607,49.46281812,49.45548433,49.44153384,49.43663864,49.44057151,49.44820948,49.45898865,49.4672621,49.46634272,49.46071802,49.45802613,49.45514114,49.4546785,49.45710589,49.4581086,49.45751469,49.45472969,49.4570171,49.45998989,49.45801333,49.46191851,49.47285783,49.48576159,49.49917432,49.51221412,49.52417978,49.5364623,49.55006214,
Montenegro,MNE,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.27694558,52.23113047,52.15697097,52.08425301,52.02126098,51.96526944,51.91719313,51.87744289,51.8437744,51.81671588,51.79380992,51.74701113,51.66581988,51.57552333,51.4892594,51.40707947,51.33079915,51.26302489,51.20270034,51.14882135,51.10278896,51.05780205,51.00976937,50.97041697,50.94322066,50.92057517,50.89931521,50.8852984,50.88503859,50.89842359,50.92607194,50.97527178,51.03709781,51.10077928,51.1461754,51.1859521,51.23458935,51.28462912,51.3471304,51.40447798,51.44554762,51.48444473,51.52630556,51.55854897,51.54653029,51.50037527,51.45278202,51.40404765,51.36175186,51.32481598,51.29594767,51.28413329,51.26506395,51.2445855,51.24074956,51.23650164,51.2306084,51.23189941,51.23326286,51.23969695,51.25713777,51.28109974,51.30636823,
Mongolia,MNG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.29455887,50.14315345,50.01009265,49.9591965,49.97604204,49.98465706,49.9914218,50.00388083,50.02608895,50.05297622,50.07280428,50.08002073,50.07563232,50.05993686,50.03686432,50.01309155,49.99221756,49.97717034,49.97648323,49.99179461,50.01248689,50.03234207,50.05042662,50.06673886,50.08377626,50.10381593,50.12909206,50.15938644,50.19363276,50.21663739,50.22834388,50.24278696,50.25839551,50.27416949,50.29011388,50.30613637,50.32339386,50.34447056,50.36717075,50.38781332,50.37240221,50.32720605,50.29501523,50.27669888,50.26550967,50.25603154,50.24565694,50.23151675,50.21380948,50.19456537,50.18083122,50.19752633,50.23498137,50.26358864,50.28253531,50.29454433,50.30181,50.30413142,50.30538962,50.31307716,50.33613764,50.3712906,50.40595981,
Northern Mariana Islands,MNP,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.87359228,49.92749582,49.88110679,49.82742391,49.83822042,49.83869391,49.84400113,49.76679104,49.45402299,49.14590032,48.8317066,48.43514496,48.07541241,47.80757769,47.68198591,47.65865479,47.63065085,47.60077983,47.57935038,47.52031042,47.4479078,47.3721234,47.32635669,47.30405564,47.29424047,47.29253144,47.28841761,47.27795905,47.26882329,47.26226041,47.34594392,47.54461513,47.78922872,48.06039877,48.35077438,48.84537225,49.80980756,50.84269201,51.62552371,52.24628461,52.43720282,52.17856289,51.81306861,51.4439248,51.07096164,50.68018834,50.25734181,49.79698652,49.27705224,48.68725463,48.03372345,47.60091394,47.43215111,47.26798489,47.1112311,46.95616726,46.80538987,46.65773029,46.51916349,46.38573549,46.29439168,46.24805481,46.24730076,
Mozambique,MOZ,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.09586609,51.02854043,50.90496597,50.7908048,50.69158062,50.61384974,50.54622172,50.48601872,50.43507403,50.39149762,50.3677864,50.37487432,50.42362327,50.50247335,50.58326469,50.66053968,50.73489826,50.82892728,50.94273153,51.04247507,51.07734317,51.06447028,51.05562365,51.04675299,51.08103243,51.15698539,51.22962817,51.30189892,51.33148905,51.31514523,51.29785419,51.28083665,51.26427592,51.24532477,51.22251091,51.20025034,51.17928962,51.18678898,51.2202158,51.25345392,51.28505747,51.30705621,51.3189768,51.3248463,51.32348969,51.32062488,51.31871256,51.31275736,51.3117144,51.31424196,51.30295618,51.27384738,51.23360952,51.18735425,51.13908127,51.09262121,51.03632435,50.98805748,50.9687846,50.96088751,50.94880439,50.93934072,50.93584322,
Mauritania,MRT,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4617891,50.43189739,50.40262411,50.3750727,50.34889052,50.32378128,50.29893525,50.27473385,50.25279418,50.23327749,50.21636111,50.20292106,50.19221472,50.1833206,50.17558401,50.16860713,50.16092677,50.15112258,50.14059781,50.1300295,50.11999782,50.11081487,50.10335775,50.0969725,50.08978725,50.08163137,50.07216315,50.06174734,50.05076483,50.04061298,50.02928674,50.01476067,49.9983935,49.98113599,49.96477612,49.95082637,49.93881793,49.92919472,49.92297592,49.91751924,49.91085353,49.96312218,50.06487217,50.15717959,50.24582778,50.32921032,50.40495205,50.47172863,50.59471085,50.7699355,50.93036593,51.07323574,51.19818884,51.24122386,51.21139454,51.18148507,51.15217837,51.12320508,51.09475891,51.06742956,51.04218998,51.01621374,50.98902292,
Mauritius,MUS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.2456586,49.20352604,49.1824711,49.19765921,49.23122508,49.26683434,49.30506597,49.3436359,49.37860727,49.40852695,49.43592153,49.46676923,49.4983818,49.51985745,49.53760522,49.56264382,49.59296396,49.62326343,49.64772341,49.66543763,49.67728422,49.68225637,49.68196745,49.67685371,49.6638638,49.64636288,49.62849894,49.61005278,49.59270151,49.57839699,49.56818828,49.58936264,49.63833473,49.68718343,49.73774387,49.7897358,49.84367298,49.89727736,49.94869778,49.99763567,50.04679546,50.0842262,50.10770099,50.1314455,50.15539276,50.18107417,50.2088527,50.24083414,50.2767143,50.31323543,50.34675415,50.37543655,50.40019554,50.42461751,50.45108284,50.47763103,50.50478742,50.53296374,50.55987389,50.58748927,50.61965068,50.65527767,50.69124389,
Malawi,MWI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.8158804,51.81367313,51.81599593,51.81535062,51.80909697,51.79882013,51.78669092,51.77291014,51.75361025,51.73175066,51.71035867,51.68757696,51.66285174,51.63451949,51.6008242,51.56866217,51.54509945,51.52709191,51.51020605,51.49236873,51.47408745,51.4567038,51.44017545,51.42395843,51.40673078,51.38806449,51.37061923,51.3387005,51.31769715,51.32103419,51.32427606,51.32799557,51.33165998,51.33608645,51.34187917,51.32298462,51.27966288,51.23858069,51.20917337,51.24964051,51.33661348,51.40580536,51.46765692,51.52521537,51.57843527,51.62731051,51.66996016,51.69804845,51.68651714,51.64664046,51.6077199,51.57280154,51.54269064,51.5167046,51.49651966,51.47768969,51.45775871,51.43952293,51.42240399,51.40627424,51.3922261,51.37795151,51.36139762,
Malaysia,MYS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.95714484,48.98607459,49.01113834,49.03274724,49.05261192,49.07186391,49.08931676,49.10420341,49.11829463,49.13187494,49.14440468,49.15580176,49.16660178,49.17685288,49.18634337,49.1956195,49.20416578,49.21557741,49.22981639,49.24256764,49.25443641,49.26551432,49.27518648,49.2840832,49.29281772,49.30093622,49.30932068,49.31839457,49.32705244,49.33472063,49.34041991,49.34390878,49.34719649,49.34994751,49.35159311,49.35320194,49.35496075,49.3575375,49.36115297,49.36559664,49.30798448,49.19291765,49.08417519,48.98370863,48.89051135,48.80406747,48.72391554,48.64711786,48.57371393,48.50421041,48.49066592,48.52984668,48.56748158,48.6025877,48.63579612,48.66910193,48.70378233,48.73870576,48.77254183,48.80498183,48.83682054,48.86937683,48.90176477,
North America,NAC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.34668741,50.39951252,50.45848545,50.51411582,50.56748926,50.64258514,50.75223731,50.86902669,50.95279638,50.99004684,50.9833836,50.9570641,50.94819272,50.95911065,50.97967552,51.00406185,51.03020451,51.05835021,51.08866422,51.11176623,51.12448116,51.12804658,51.12440729,51.11490636,51.10084161,51.0842118,51.06458596,51.04639963,51.0290229,51.0071413,50.98232955,50.95515858,50.92897551,50.9088784,50.89073417,50.87127061,50.85098933,50.82948273,50.80438646,50.77256837,50.74162134,50.7234706,50.72182473,50.72434731,50.71887401,50.71077716,50.70571685,50.70566834,50.70840166,50.71183502,50.71504238,50.69421028,50.65117682,50.61037053,50.57336027,50.54048638,50.50843681,50.47714801,50.44927993,50.42521372,50.42385837,50.44638645,50.467895,
